VerkaufsID,KundenID,ProduktID,Datum,Menge,Region,Land,Supportanfrage,Retoure,Kampagne
V02893,K0196,P005,2023-02-02,5,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V02894,K0176,P001,2023-07-25,8,Bayern,Deutschland,Nein,Nein,UK Launch
V02895,K0200,P002,2022-10-16,1,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V02896,K0058,P005,2022-06-26,10,Nordholland,Niederlande,Nein,Nein,Urban Gardening
V02897,K0139,P003,2021-08-04,7,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V02898,K0060,P006,2025-02-12,10,Île-de-France,Frankreich,Nein,Nein,Spring Cleaning
V02899,K0073,P007,2024-12-22,7,Lombardei,Italien,Nein,Nein,Winter Deals
V02900,K0119,P004,2023-05-07,5,Katalonien,Spanien,Nein,Nein,Urban Gardening
V02901,K0020,P005,2025-05-14,8,Hamburg,Deutschland,Nein,Nein,Business Boost
V02902,K0035,P004,2022-10-17,10,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V02903,K0188,P001,2023-11-30,9,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V02904,K0046,P006,2024-05-25,1,Lombardei,Italien,Nein,Nein,Spring Cleaning
V02905,K0095,P005,2023-03-16,5,NRW,Deutschland,Nein,Nein,Winter Deals
V02906,K0105,P006,2021-10-31,4,Berlin,Deutschland,Nein,Nein,AI Everywhere
V02907,K0087,P001,2021-01-22,1,NRW,Deutschland,Nein,Nein,Summer Tech
V02908,K0080,P007,2021-05-13,6,Berlin,Deutschland,Nein,Nein,Summer Tech
V02909,K0016,P006,2021-08-31,7,London,Großbritannien,Nein,Ja,Frühjahr 2025
V02910,K0016,P004,2022-09-06,6,London,Großbritannien,Nein,Nein,Frühjahr 2025
V02911,K0126,P005,2022-06-06,5,London,Großbritannien,Ja,Nein,UK Launch
V02912,K0194,P004,2021-03-20,3,Bayern,Deutschland,Nein,Nein,Printemps Tech
V02913,K0106,P002,2022-03-20,9,London,Großbritannien,Nein,Nein,Business Boost
V02914,K0049,P002,2021-03-19,8,London,Großbritannien,Nein,Nein,AI Everywhere
V02915,K0139,P001,2022-01-28,9,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V02916,K0053,P005,2021-04-13,3,London,Großbritannien,Nein,Nein,Smart Home Days
V02917,K0074,P005,2022-01-21,6,NRW,Deutschland,Nein,Nein,Printemps Tech
V02918,K0136,P002,2025-04-15,9,Wien,Österreich,Nein,Ja,AI Everywhere
V02919,K0052,P003,2023-03-07,8,Île-de-France,Frankreich,Ja,Nein,Spring Cleaning
V02920,K0159,P001,2021-09-25,4,Hamburg,Deutschland,Ja,Nein,Frühjahr 2025
V02921,K0040,P002,2025-01-10,2,Berlin,Deutschland,Nein,Nein,Frühjahr 2025
V02922,K0112,P004,2021-08-13,10,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V02923,K0190,P002,2024-07-28,5,London,Großbritannien,Nein,Nein,Printemps Tech
V02924,K0079,P005,2025-02-13,9,London,Großbritannien,Nein,Nein,Winter Deals
V02925,K0013,P002,2022-02-02,9,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V02926,K0001,P004,2021-07-17,8,Bayern,Deutschland,Nein,Nein,Printemps Tech
V02927,K0029,P002,2021-02-16,1,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V02928,K0029,P001,2024-01-22,2,Nordholland,Niederlande,Ja,Nein,Urban Gardening
V02929,K0010,P006,2025-03-21,3,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V02930,K0063,P005,2023-07-03,1,Bayern,Deutschland,Nein,Nein,AI Everywhere
V02931,K0076,P005,2022-04-13,7,Nordholland,Niederlande,Nein,Nein,Spring Cleaning
V02932,K0130,P003,2023-03-03,4,Lombardei,Italien,Nein,Nein,Summer Tech
V02933,K0187,P007,2024-06-25,7,London,Großbritannien,Nein,Nein,Summer Tech
V02934,K0074,P004,2024-11-21,4,NRW,Deutschland,Nein,Nein,Summer Tech
V02935,K0156,P004,2024-05-19,8,Katalonien,Spanien,Ja,Ja,Urban Gardening
V02936,K0054,P003,2023-07-05,4,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V02937,K0176,P007,2021-03-13,5,Bayern,Deutschland,Nein,Nein,Urban Gardening
V02938,K0080,P001,2021-05-30,7,Berlin,Deutschland,Nein,Nein,Business Boost
V02939,K0080,P001,2024-01-09,1,Berlin,Deutschland,Nein,Nein,Frühjahr 2025
V02940,K0067,P005,2021-04-04,9,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V02941,K0159,P004,2023-05-19,6,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V02942,K0095,P004,2025-06-26,9,NRW,Deutschland,Nein,Nein,UK Launch
V02943,K0046,P003,2024-01-12,5,Lombardei,Italien,Nein,Nein,Winter Deals
V02944,K0190,P002,2022-04-13,4,London,Großbritannien,Nein,Nein,Spring Cleaning
V02945,K0193,P004,2021-09-21,6,NRW,Deutschland,Nein,Nein,Winter Deals
V02946,K0131,P007,2023-12-24,3,Île-de-France,Frankreich,Nein,Nein,UK Launch
V02947,K0002,P003,2022-04-30,7,Île-de-France,Frankreich,Nein,Ja,Smart Home Days
V02948,K0165,P002,2022-11-17,6,Wien,Österreich,Nein,Nein,Summer Tech
V02949,K0186,P001,2025-01-02,3,London,Großbritannien,Nein,Ja,Summer Tech
V02950,K0141,P006,2024-09-14,7,Wien,Österreich,Nein,Nein,Summer Tech
V02951,K0084,P004,2023-07-31,10,NRW,Deutschland,Nein,Nein,Business Boost
V02952,K0173,P005,2021-07-15,8,Lombardei,Italien,Nein,Nein,Printemps Tech
V02953,K0045,P004,2023-04-12,9,Berlin,Deutschland,Nein,Nein,AI Everywhere
V02954,K0127,P005,2023-03-20,1,Wien,Österreich,Nein,Nein,Winter Deals
V02955,K0180,P007,2021-11-19,7,Katalonien,Spanien,Nein,Nein,Urban Gardening
V02956,K0073,P007,2022-01-24,5,Lombardei,Italien,Nein,Nein,Business Boost
V02957,K0147,P005,2021-02-07,2,Bayern,Deutschland,Ja,Nein,Printemps Tech
V02958,K0127,P001,2021-10-14,2,Wien,Österreich,Nein,Nein,Urban Gardening
V02959,K0197,P001,2021-12-04,3,London,Großbritannien,Nein,Nein,AI Everywhere
V02960,K0091,P005,2021-07-10,4,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V02961,K0082,P004,2023-06-04,5,Berlin,Deutschland,Ja,Nein,UK Launch
V02962,K0156,P003,2021-10-20,3,Katalonien,Spanien,Nein,Nein,AI Everywhere
V02963,K0053,P007,2021-02-26,4,London,Großbritannien,Nein,Nein,Urban Gardening
V02964,K0104,P003,2023-12-02,2,Bayern,Deutschland,Ja,Nein,UK Launch
V02965,K0084,P004,2023-07-21,4,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V02966,K0074,P007,2024-09-22,4,NRW,Deutschland,Nein,Nein,UK Launch
V02967,K0040,P001,2024-12-19,10,Berlin,Deutschland,Nein,Nein,Printemps Tech
V02968,K0094,P007,2022-04-19,9,Lombardei,Italien,Nein,Nein,Printemps Tech
V02969,K0111,P007,2025-06-12,5,Île-de-France,Frankreich,Nein,Nein,Winter Deals
V02970,K0035,P002,2021-10-25,2,Île-de-France,Frankreich,Nein,Nein,Frühjahr 2025
V02971,K0170,P002,2024-04-18,5,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V02972,K0068,P003,2021-01-26,2,Katalonien,Spanien,Ja,Nein,Smart Home Days
V02973,K0050,P004,2024-06-08,7,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V02974,K0094,P002,2024-05-30,5,Lombardei,Italien,Nein,Nein,Business Boost
V02975,K0192,P004,2021-12-26,3,Berlin,Deutschland,Nein,Nein,Winter Deals
V02976,K0116,P007,2022-10-22,10,Île-de-France,Frankreich,Nein,Nein,Winter Deals
V02977,K0010,P002,2024-05-11,6,Île-de-France,Frankreich,Ja,Nein,Smart Home Days
V02978,K0017,P006,2022-07-11,4,Lombardei,Italien,Ja,Nein,AI Everywhere
V02979,K0118,P007,2024-11-24,8,Lombardei,Italien,Nein,Nein,Printemps Tech
V02980,K0066,P003,2022-09-03,7,Nordholland,Niederlande,Ja,Nein,Spring Cleaning
V02981,K0049,P002,2021-08-06,2,London,Großbritannien,Nein,Nein,UK Launch
V02982,K0042,P001,2022-12-01,6,Hamburg,Deutschland,Ja,Ja,Urban Gardening
V02983,K0014,P007,2022-09-16,9,Wien,Österreich,Ja,Nein,Spring Cleaning
V02984,K0062,P004,2022-03-12,1,Bayern,Deutschland,Nein,Nein,Winter Deals
V02985,K0095,P001,2021-06-03,3,NRW,Deutschland,Ja,Ja,Urban Gardening
V02986,K0157,P005,2022-06-01,10,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V02987,K0046,P006,2023-06-21,1,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V02988,K0023,P006,2025-04-08,1,Katalonien,Spanien,Nein,Nein,Smart Home Days
V02989,K0036,P004,2024-06-26,6,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V02990,K0134,P007,2021-09-08,1,Wien,Österreich,Nein,Nein,Printemps Tech
V02991,K0065,P003,2025-01-14,10,Berlin,Deutschland,Nein,Nein,Urban Gardening
V02992,K0127,P007,2022-09-19,5,Wien,Österreich,Nein,Nein,Printemps Tech
V02993,K0076,P003,2021-10-29,6,Nordholland,Niederlande,Nein,Nein,Business Boost
V02994,K0114,P002,2024-11-14,6,Hamburg,Deutschland,Ja,Nein,Summer Tech
V02995,K0038,P003,2023-09-28,7,Katalonien,Spanien,Nein,Nein,Spring Cleaning
V02996,K0117,P003,2022-06-11,4,NRW,Deutschland,Nein,Nein,Spring Cleaning
V02997,K0123,P005,2023-02-22,2,London,Großbritannien,Ja,Ja,Urban Gardening
V02998,K0037,P007,2023-11-15,7,Berlin,Deutschland,Nein,Nein,AI Everywhere
V02999,K0106,P001,2021-09-05,10,London,Großbritannien,Nein,Nein,Spring Cleaning
V03000,K0112,P001,2023-07-15,2,Katalonien,Spanien,Nein,Nein,Business Boost
V03001,K0189,P002,2023-02-25,10,Katalonien,Spanien,Ja,Nein,Smart Home Days
V03002,K0142,P006,2023-02-19,3,Lombardei,Italien,Nein,Nein,Summer Tech
V03003,K0084,P004,2025-03-07,7,NRW,Deutschland,Nein,Nein,Summer Tech
V03004,K0156,P005,2023-04-04,6,Katalonien,Spanien,Nein,Nein,AI Everywhere
V03005,K0179,P002,2024-01-14,5,Bayern,Deutschland,Ja,Nein,Smart Home Days
V03006,K0071,P002,2021-04-16,5,NRW,Deutschland,Nein,Nein,Printemps Tech
V03007,K0011,P003,2022-03-28,9,Bayern,Deutschland,Ja,Nein,Business Boost
V03008,K0011,P002,2022-01-30,3,Bayern,Deutschland,Nein,Nein,Summer Tech
V03009,K0133,P003,2021-12-15,7,NRW,Deutschland,Nein,Nein,Spring Cleaning
V03010,K0035,P005,2023-12-23,1,Île-de-France,Frankreich,Nein,Nein,Frühjahr 2025
V03011,K0035,P006,2024-07-04,2,Île-de-France,Frankreich,Ja,Nein,Summer Tech
V03012,K0150,P001,2022-07-22,6,Bayern,Deutschland,Ja,Nein,Winter Deals
V03013,K0012,P003,2023-06-01,1,London,Großbritannien,Nein,Ja,Winter Deals
V03014,K0052,P001,2022-08-27,7,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V03015,K0087,P002,2022-10-21,10,NRW,Deutschland,Ja,Ja,Winter Deals
V03016,K0140,P003,2024-12-19,8,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V03017,K0074,P004,2022-04-11,5,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V03018,K0192,P005,2024-12-27,4,Berlin,Deutschland,Nein,Nein,Summer Tech
V03019,K0152,P001,2023-07-26,4,Hamburg,Deutschland,Ja,Nein,UK Launch
V03020,K0121,P005,2024-04-17,1,NRW,Deutschland,Nein,Nein,UK Launch
V03021,K0144,P005,2022-05-11,5,Bayern,Deutschland,Nein,Nein,AI Everywhere
V03022,K0025,P007,2022-03-01,3,Île-de-France,Frankreich,Nein,Nein,Business Boost
V03023,K0089,P007,2025-03-03,3,NRW,Deutschland,Ja,Nein,AI Everywhere
V03024,K0072,P003,2021-06-07,1,London,Großbritannien,Nein,Nein,UK Launch
V03025,K0064,P001,2024-03-20,6,Katalonien,Spanien,Nein,Nein,Printemps Tech
V03026,K0039,P003,2021-07-09,4,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V03027,K0192,P004,2024-10-28,5,Berlin,Deutschland,Nein,Nein,UK Launch
V03028,K0088,P001,2022-02-28,7,Lombardei,Italien,Nein,Nein,UK Launch
V03029,K0040,P003,2021-01-01,9,Berlin,Deutschland,Ja,Nein,Winter Deals
V03030,K0187,P004,2022-12-17,9,London,Großbritannien,Nein,Nein,Frühjahr 2025
V03031,K0040,P002,2022-12-06,10,Berlin,Deutschland,Nein,Nein,Spring Cleaning
V03032,K0093,P006,2022-10-10,10,Berlin,Deutschland,Ja,Nein,UK Launch
V03033,K0195,P001,2023-01-08,8,Bayern,Deutschland,Ja,Nein,Business Boost
V03034,K0155,P005,2021-10-15,10,Hamburg,Deutschland,Ja,Nein,Summer Tech
V03035,K0151,P004,2024-01-28,4,NRW,Deutschland,Nein,Nein,Summer Tech
V03036,K0031,P004,2025-04-13,2,Wien,Österreich,Nein,Ja,Smart Home Days
V03037,K0092,P006,2024-06-20,3,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V03038,K0133,P007,2024-10-15,3,NRW,Deutschland,Nein,Ja,UK Launch
V03039,K0198,P007,2023-01-13,6,Lombardei,Italien,Nein,Ja,Urban Gardening
V03040,K0024,P002,2021-09-14,7,Lombardei,Italien,Nein,Nein,Business Boost
V03041,K0138,P004,2024-06-24,10,NRW,Deutschland,Ja,Nein,Business Boost
V03042,K0187,P007,2021-05-18,1,London,Großbritannien,Nein,Nein,Winter Deals
V03043,K0146,P001,2021-06-17,4,NRW,Deutschland,Nein,Nein,Printemps Tech
V03044,K0099,P007,2022-08-20,4,Wien,Österreich,Nein,Nein,Summer Tech
V03045,K0131,P002,2021-10-14,1,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V03046,K0138,P005,2022-02-19,6,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V03047,K0062,P001,2021-12-28,5,Bayern,Deutschland,Ja,Nein,Frühjahr 2025
V03048,K0040,P004,2024-03-21,9,Berlin,Deutschland,Nein,Nein,Printemps Tech
V03049,K0034,P004,2021-08-03,2,London,Großbritannien,Ja,Nein,AI Everywhere
V03050,K0057,P005,2025-03-09,6,Bayern,Deutschland,Nein,Nein,AI Everywhere
V03051,K0149,P002,2025-07-03,5,Lombardei,Italien,Nein,Nein,AI Everywhere
V03052,K0160,P004,2022-10-02,5,Wien,Österreich,Nein,Nein,Urban Gardening
V03053,K0164,P006,2025-03-18,8,Hamburg,Deutschland,Nein,Nein,Summer Tech
V03054,K0096,P007,2023-06-05,5,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V03055,K0143,P001,2024-05-01,7,Katalonien,Spanien,Nein,Nein,Business Boost
V03056,K0153,P005,2024-10-28,4,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V03057,K0010,P001,2023-01-24,1,Île-de-France,Frankreich,Nein,Nein,UK Launch
V03058,K0117,P005,2024-01-31,3,NRW,Deutschland,Nein,Nein,Summer Tech
V03059,K0150,P006,2025-05-01,4,Bayern,Deutschland,Nein,Nein,UK Launch
V03060,K0121,P007,2023-03-14,9,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V03061,K0089,P003,2021-07-08,3,NRW,Deutschland,Nein,Nein,Spring Cleaning
V03062,K0127,P004,2024-01-12,10,Wien,Österreich,Nein,Nein,Smart Home Days
V03063,K0098,P002,2024-06-26,6,Lombardei,Italien,Ja,Ja,Business Boost
V03064,K0154,P003,2023-08-20,5,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V03065,K0065,P007,2025-01-22,6,Berlin,Deutschland,Nein,Nein,AI Everywhere
V03066,K0061,P003,2022-05-13,5,Hamburg,Deutschland,Nein,Nein,Winter Deals
V03067,K0085,P006,2021-11-17,5,NRW,Deutschland,Nein,Nein,UK Launch
V03068,K0005,P001,2024-07-03,3,Berlin,Deutschland,Nein,Nein,Frühjahr 2025
V03069,K0130,P007,2023-08-02,10,Lombardei,Italien,Nein,Ja,Business Boost
V03070,K0069,P001,2022-12-23,3,Wien,Österreich,Nein,Nein,Spring Cleaning
V03071,K0178,P005,2024-06-19,8,Wien,Österreich,Ja,Nein,Frühjahr 2025
V03072,K0172,P003,2024-01-18,3,Nordholland,Niederlande,Nein,Nein,Spring Cleaning
V03073,K0172,P003,2021-02-06,9,Nordholland,Niederlande,Nein,Nein,UK Launch
V03074,K0017,P001,2021-02-01,5,Lombardei,Italien,Ja,Nein,Smart Home Days
V03075,K0171,P004,2022-02-05,3,NRW,Deutschland,Nein,Nein,Business Boost
V03076,K0102,P003,2021-11-09,10,NRW,Deutschland,Nein,Nein,Winter Deals
V03077,K0063,P005,2025-06-10,9,Bayern,Deutschland,Nein,Nein,Printemps Tech
V03078,K0025,P003,2023-02-27,10,Île-de-France,Frankreich,Nein,Ja,Printemps Tech
V03079,K0081,P001,2025-02-01,8,Bayern,Deutschland,Ja,Nein,UK Launch
V03080,K0060,P006,2024-04-21,7,Île-de-France,Frankreich,Nein,Ja,Smart Home Days
V03081,K0062,P004,2021-03-31,6,Bayern,Deutschland,Nein,Nein,Frühjahr 2025
V03082,K0143,P005,2022-03-21,1,Katalonien,Spanien,Nein,Nein,Winter Deals
V03083,K0021,P003,2021-07-23,2,Berlin,Deutschland,Nein,Nein,Business Boost
V03084,K0137,P007,2024-03-28,7,Hamburg,Deutschland,Nein,Nein,Summer Tech
V03085,K0176,P006,2023-08-09,5,Bayern,Deutschland,Nein,Nein,Urban Gardening
V03086,K0066,P002,2023-08-21,7,Nordholland,Niederlande,Nein,Nein,UK Launch
V03087,K0111,P003,2024-10-25,4,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V03088,K0041,P003,2024-09-19,5,Wien,Österreich,Nein,Nein,Smart Home Days
V03089,K0067,P006,2024-05-08,10,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V03090,K0092,P001,2023-11-25,2,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V03091,K0073,P002,2021-01-27,9,Lombardei,Italien,Nein,Nein,Winter Deals
V03092,K0019,P007,2021-08-02,7,Berlin,Deutschland,Nein,Nein,Summer Tech
V03093,K0078,P006,2021-09-19,3,Hamburg,Deutschland,Nein,Nein,Winter Deals
V03094,K0156,P003,2022-06-16,6,Katalonien,Spanien,Nein,Nein,AI Everywhere
V03095,K0183,P003,2024-10-28,3,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V03096,K0082,P003,2024-09-27,8,Berlin,Deutschland,Nein,Ja,Frühjahr 2025
V03097,K0192,P001,2023-04-08,3,Berlin,Deutschland,Nein,Nein,Winter Deals
V03098,K0171,P001,2024-07-15,7,NRW,Deutschland,Nein,Nein,Spring Cleaning
V03099,K0041,P001,2023-09-11,3,Wien,Österreich,Ja,Nein,AI Everywhere
V03100,K0196,P002,2021-04-11,10,Île-de-France,Frankreich,Ja,Nein,Frühjahr 2025
V03101,K0181,P006,2021-04-02,5,Bayern,Deutschland,Nein,Nein,AI Everywhere
V03102,K0026,P001,2022-03-09,9,Berlin,Deutschland,Nein,Nein,AI Everywhere
V03103,K0040,P004,2024-08-26,8,Berlin,Deutschland,Nein,Nein,Business Boost
V03104,K0032,P007,2025-03-20,9,London,Großbritannien,Nein,Nein,Spring Cleaning
V03105,K0009,P004,2023-10-20,10,Berlin,Deutschland,Nein,Nein,Winter Deals
V03106,K0104,P003,2024-02-25,8,Bayern,Deutschland,Ja,Nein,Spring Cleaning
V03107,K0111,P003,2023-02-06,1,Île-de-France,Frankreich,Ja,Nein,Business Boost
V03108,K0062,P007,2023-06-25,4,Bayern,Deutschland,Nein,Nein,AI Everywhere
V03109,K0107,P007,2022-03-12,5,Lombardei,Italien,Nein,Nein,AI Everywhere
V03110,K0194,P001,2025-03-20,5,Bayern,Deutschland,Nein,Nein,Frühjahr 2025
V03111,K0044,P004,2021-12-01,1,Berlin,Deutschland,Nein,Nein,Summer Tech
V03112,K0112,P001,2024-06-13,1,Katalonien,Spanien,Nein,Ja,Business Boost
V03113,K0090,P006,2021-11-03,3,Hamburg,Deutschland,Nein,Nein,Business Boost
V03114,K0049,P004,2023-07-21,3,London,Großbritannien,Ja,Nein,Summer Tech
V03115,K0181,P003,2021-10-17,7,Bayern,Deutschland,Nein,Nein,Spring Cleaning
V03116,K0013,P004,2021-01-02,7,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V03117,K0176,P001,2023-12-03,9,Bayern,Deutschland,Nein,Nein,Business Boost
V03118,K0033,P003,2022-08-02,1,Berlin,Deutschland,Nein,Nein,Business Boost
V03119,K0068,P004,2023-05-07,2,Katalonien,Spanien,Nein,Nein,Spring Cleaning
V03120,K0007,P001,2021-01-16,3,NRW,Deutschland,Nein,Nein,UK Launch
V03121,K0136,P003,2022-09-14,10,Wien,Österreich,Ja,Nein,Spring Cleaning
V03122,K0106,P001,2021-09-11,4,London,Großbritannien,Nein,Nein,Summer Tech
V03123,K0167,P002,2022-08-04,8,Katalonien,Spanien,Nein,Nein,Winter Deals
V03124,K0187,P003,2024-01-20,9,London,Großbritannien,Nein,Nein,Printemps Tech
V03125,K0024,P005,2024-02-27,10,Lombardei,Italien,Nein,Nein,Printemps Tech
V03126,K0159,P005,2022-04-12,9,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V03127,K0122,P001,2023-04-18,10,Lombardei,Italien,Nein,Nein,Winter Deals
V03128,K0199,P005,2022-11-19,6,Katalonien,Spanien,Nein,Nein,UK Launch
V03129,K0197,P002,2024-11-11,2,London,Großbritannien,Nein,Ja,Winter Deals
V03130,K0141,P003,2024-07-07,4,Wien,Österreich,Nein,Nein,Urban Gardening
V03131,K0193,P006,2022-04-29,5,NRW,Deutschland,Ja,Nein,Spring Cleaning
V03132,K0080,P007,2022-09-02,2,Berlin,Deutschland,Nein,Nein,Printemps Tech
V03133,K0098,P001,2021-11-14,6,Lombardei,Italien,Nein,Ja,Printemps Tech
V03134,K0184,P007,2023-11-06,3,NRW,Deutschland,Nein,Nein,Business Boost
V03135,K0153,P002,2021-06-20,3,Lombardei,Italien,Nein,Nein,Smart Home Days
V03136,K0184,P003,2024-07-04,1,NRW,Deutschland,Ja,Nein,Urban Gardening
V03137,K0101,P003,2022-08-01,1,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V03138,K0059,P003,2023-06-19,9,Nordholland,Niederlande,Ja,Nein,Winter Deals
V03139,K0160,P007,2023-07-10,5,Wien,Österreich,Nein,Nein,Summer Tech
V03140,K0187,P002,2024-02-03,1,London,Großbritannien,Nein,Nein,Summer Tech
V03141,K0167,P001,2023-12-20,7,Katalonien,Spanien,Nein,Nein,Spring Cleaning
V03142,K0016,P004,2025-03-16,1,London,Großbritannien,Nein,Nein,Summer Tech
V03143,K0112,P004,2024-06-01,8,Katalonien,Spanien,Ja,Ja,UK Launch
V03144,K0187,P001,2025-06-01,9,London,Großbritannien,Ja,Nein,Printemps Tech
V03145,K0100,P006,2023-10-01,1,Katalonien,Spanien,Nein,Nein,AI Everywhere
V03146,K0155,P006,2022-08-21,9,Hamburg,Deutschland,Nein,Nein,Winter Deals
V03147,K0159,P001,2022-08-27,9,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V03148,K0025,P005,2023-11-08,3,Île-de-France,Frankreich,Nein,Nein,UK Launch
V03149,K0063,P002,2021-03-07,9,Bayern,Deutschland,Nein,Nein,AI Everywhere
V03150,K0186,P007,2022-12-03,4,London,Großbritannien,Nein,Nein,UK Launch
V03151,K0016,P006,2022-04-14,1,London,Großbritannien,Nein,Nein,AI Everywhere
V03152,K0102,P001,2024-06-15,9,NRW,Deutschland,Ja,Nein,Winter Deals
V03153,K0016,P002,2025-01-23,9,London,Großbritannien,Ja,Nein,UK Launch
V03154,K0136,P002,2024-08-11,6,Wien,Österreich,Nein,Nein,Frühjahr 2025
V03155,K0194,P004,2023-10-21,10,Bayern,Deutschland,Nein,Nein,Spring Cleaning
V03156,K0101,P004,2024-07-09,1,NRW,Deutschland,Ja,Nein,AI Everywhere
V03157,K0032,P005,2022-03-15,7,London,Großbritannien,Nein,Ja,UK Launch
V03158,K0119,P005,2025-04-25,5,Katalonien,Spanien,Nein,Nein,AI Everywhere
V03159,K0031,P001,2023-05-07,8,Wien,Österreich,Nein,Nein,Printemps Tech
V03160,K0194,P005,2025-01-25,6,Bayern,Deutschland,Nein,Nein,UK Launch
V03161,K0125,P006,2023-06-13,4,NRW,Deutschland,Nein,Nein,Summer Tech
V03162,K0080,P002,2024-04-18,8,Berlin,Deutschland,Nein,Nein,Frühjahr 2025
V03163,K0078,P002,2025-05-11,3,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V03164,K0076,P002,2023-11-01,2,Nordholland,Niederlande,Nein,Nein,AI Everywhere
V03165,K0015,P007,2024-08-03,10,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V03166,K0030,P003,2022-01-01,8,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V03167,K0111,P002,2022-01-28,8,Île-de-France,Frankreich,Nein,Nein,Business Boost
V03168,K0050,P002,2025-02-14,3,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V03169,K0004,P001,2023-01-06,10,NRW,Deutschland,Nein,Nein,Smart Home Days
V03170,K0081,P004,2024-02-29,10,Bayern,Deutschland,Nein,Nein,Frühjahr 2025
V03171,K0060,P004,2025-04-06,8,Île-de-France,Frankreich,Ja,Nein,Summer Tech
V03172,K0063,P007,2022-04-03,3,Bayern,Deutschland,Nein,Nein,Frühjahr 2025
V03173,K0136,P003,2023-05-17,7,Wien,Österreich,Nein,Nein,Winter Deals
V03174,K0102,P005,2022-03-08,8,NRW,Deutschland,Nein,Nein,Business Boost
V03175,K0191,P003,2023-05-12,7,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V03176,K0137,P001,2025-05-21,10,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V03177,K0130,P007,2023-07-12,6,Lombardei,Italien,Nein,Ja,Winter Deals
V03178,K0142,P004,2021-04-09,9,Lombardei,Italien,Nein,Nein,AI Everywhere
V03179,K0005,P004,2024-11-19,10,Berlin,Deutschland,Nein,Nein,Urban Gardening
V03180,K0012,P002,2023-07-08,4,London,Großbritannien,Ja,Nein,Summer Tech
V03181,K0099,P006,2024-06-09,6,Wien,Österreich,Nein,Ja,Urban Gardening
V03182,K0075,P001,2024-06-28,10,Katalonien,Spanien,Nein,Nein,Summer Tech
V03183,K0086,P003,2021-07-03,6,Katalonien,Spanien,Nein,Nein,Smart Home Days
V03184,K0079,P007,2023-08-02,8,London,Großbritannien,Nein,Ja,Smart Home Days
V03185,K0154,P006,2023-07-03,6,Hamburg,Deutschland,Nein,Ja,UK Launch
V03186,K0035,P003,2024-06-19,5,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V03187,K0039,P001,2024-09-29,10,Nordholland,Niederlande,Nein,Ja,Winter Deals
V03188,K0095,P007,2021-04-12,7,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V03189,K0009,P007,2024-10-04,9,Berlin,Deutschland,Nein,Nein,Urban Gardening
V03190,K0098,P003,2021-01-05,7,Lombardei,Italien,Nein,Nein,AI Everywhere
V03191,K0018,P006,2023-07-08,8,Lombardei,Italien,Nein,Nein,Winter Deals
V03192,K0129,P006,2022-07-25,9,Hamburg,Deutschland,Nein,Ja,Frühjahr 2025
